             JOBID            PARTITION     NAME     USER ST       TIME  NODES     NODELIST(REASON)
    4231708_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231707_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231706_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231705_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231704_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231703_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231702_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231701_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231700_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231699_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231698_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231697_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231696_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231695_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231694_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231693_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231692_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231691_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231690_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231689_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231688_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231687_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231686_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231685_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231684_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231683_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231682_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231681_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231680_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231679_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231678_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231677_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231676_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231675_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231674_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231673_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231672_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231671_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231670_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231669_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231668_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231667_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231666_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231665_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231664_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231663_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231662_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231661_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231660_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231659_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231658_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231657_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231656_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231655_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231654_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231653_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231652_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231651_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231650_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231649_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231648_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231647_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231646_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231645_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231644_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
    4231643_[0-23]            zen3_0512 predict_ c7071146 PD       0:00      1           (Priority)
           4231341            zen3_0512 kp376__A scheiber PD       0:00      3          (Resources)
           4231343            zen3_0512 kp376__A scheiber PD       0:00      3          (Resources)
           4231342            zen3_0512 kp376__T scheiber PD       0:00      2           (Priority)
           4231369            zen3_0512 bb_flow3 jbeiglbo PD       0:00      4 (Job's QOS not permi
           4231825            zen3_0512 MEDICANE      lar PD       0:00      4          (Resources)
           4231826            zen3_0512 MEDICANE      lar PD       0:00      4          (Resources)
           4231959            zen3_0512 star_ind pchieter PD       0:00      1           (Priority)
           4232223            zen3_0512 ena-file  burgerp PD       0:00      1           (Priority)
           4232222            zen3_0512 THR_MVP2 ncresc83 PD       0:00      2           (Priority)
           4232626            zen3_0512   UCR0F6    jwang PD       0:00      1           (Priority)
           4232630            zen3_0512  UCR0F12    jwang PD       0:00      1           (Priority)
       4231856_[1]            zen3_0512 timecrys      spp PD       0:00      1           (Priority)
       4231857_[1]            zen3_0512 timecrys      spp PD       0:00      1           (Priority)
           4232796            zen3_0512 data-sma    tiago PD       0:00      1          (Resources)
           4233182            zen3_0512 TPB12F01    jwang PD       0:00      1          (Resources)
           4233180            zen3_0512 daniel72 herzdani PD       0:00      1          (Resources)
           4233207            zen3_0512 daniel72 herzdani PD       0:00      1          (Resources)
           4233220            zen3_0512 daniel72 herzdani PD       0:00      1          (Resources)
           4232060            zen3_0512      V5T pourfath PD       0:00      4           (Priority)
           4232059            zen3_0512  Nb16C15  cataldo PD       0:00      1           (Priority)
           4232061            zen3_0512  Sc16C15  cataldo PD       0:00      1           (Priority)
           4231958            zen3_0512 sbatch_f swittig5 PD       0:00      1          (Resources)
           4231960            zen3_0512 sbatch_f swittig5 PD       0:00      1          (Resources)
           4231962            zen3_0512 sbatch_f swittig5 PD       0:00      1          (Resources)
           4231964            zen3_0512 sbatch_f swittig5 PD       0:00      1           (Priority)
           4233346            zen3_0512  351-383 legens_l PD       0:00      1           (Priority)
           4232226            zen3_0512 b27.5_n0 kdu100vc PD       0:00     10           (Priority)
           4232229            zen3_0512 b17.5n0. kdu100vc PD       0:00     20          (Resources)
           4232230            zen3_0512 b22.5n0. kdu100vc PD       0:00     20          (Resources)
           4232228            zen3_0512 b12.5n0. kdu100vc PD       0:00     20          (Resources)
           4232255            zen3_0512 b27.5_n0 kdu100vc PD       0:00     10          (Resources)
           4232253            zen3_0512 b60.0_n0 kdu100vc PD       0:00     10          (Resources)
           4232254            zen3_0512 b40.0_n0 kdu100vc PD       0:00     10          (Resources)
           4233664            zen3_0512 PfNCR1_M mounaf_4 PD       0:00      1           (Priority)
4233615_[0-25000:5            zen3_0512    stego uncover_ PD       0:00      1           (Priority)
   4232034_[25-49]            zen3_0512 N12Y600m  polejit PD       0:00      1           (Priority)
           4232623            zen3_0512 mbe_test  kauchSP PD       0:00     12          (Resources)
           4232629            zen3_0512 mbe_test  kauchSP PD       0:00     12          (Resources)
           4232634            zen3_0512 mbe_test  kauchSP PD       0:00     12           (Priority)
           4232120            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232119            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232118            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232117            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232115            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232116            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232114            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232113            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232111            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232112            zen3_0512   UppASD matteogo PD       0:00      1           (Priority)
           4232637            zen3_0512 mbe_test  kauchSP PD       0:00     12           (Priority)
           4232298            zen3_0512 S1-1-Mn- akretsch PD       0:00      1           (Priority)
           4232297            zen3_0512 S1-1-Mn- akretsch PD       0:00      1           (Priority)
